TRIBUNAL,UF,MUNICIPIO,CODIGO,NOME,TIPO,CLASSIFICACAO
TJMG,MG,UBERABA,10798,2ª UNIDADE JURISDICIONAL DO JUIZADO ESPECIAL DE UBERABA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJMG,MG,OURO PRETO,10800,1ª VARA CÍVEL DA COMARCA DE OURO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10803,28 CRIMINAL DE CENTRAL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,AMERICO BRASILIENSE,10804,JUIZADO ESPECIAL CIVEL CRIM. DE AMERICO BRASILIENSE,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,ARARAQUARA,10805,VARA JUIZADO ESPECIAL CIVEL DE ARARAQUARA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,NAZARE PAULISTA,10807,VARA UNICA DE NAZARE PAULISTA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,AVARE,10808,VARA JUIZADO ESP. CIVEL CRIM. DE AVARE,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,PARANAPANEMA,10809,JUIZADO ESPECIAL CIVEL CRIM. DE PARANAPANEMA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,BARUERI,10811,VARA JUIZADO ESP. CIVEL CRIM. DE BARUERI,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,BARUERI,10812,JUIZADO DIGITAL DE BARUERI,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,JANDIRA,10813,VARA JUIZADO ESP. CIVEL CRIM. DE JANDIRA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,BAURU,10814,01 VARA JUIZADO ESPECIAL CIVEL DE BAURU,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,BEBEDOURO,10816,VARA JUIZADO ESP. CIVEL CRIM. DE BEBEDOURO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,BEBEDOURO,10817,VARA JUIZADO ESP. CIVEL CRIM. - JIT - ANEXO FAFIBE DE BEBEDOURO,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,BOTUCATU,10819,VARA JUIZADO ESP. CIVEL CRIM. DE BOTUCATU,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,BRAGANCA PAULISTA,10820,VARA JUIZADO ESP. CIVEL CRIM. DE BRAGANCA PAULISTA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,CAMPINAS,10822,01 EXECUCOES CRIMINAIS DE CAMPINAS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,PAULINIA,10823,01 CUMULATIVA DE PAULINIA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,PAULINIA,10824,02 CUMULATIVA DE PAULINIA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,CAMPINAS,10825,02 EXECUCOES CRIMINAIS DE CAMPINAS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,CAMPINAS,10826,02 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO PUC DE CAMPINAS,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,CAMPINAS,10828,02 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNISAL DE CAMPINAS,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,PAULINIA,10830,JUIZADO ESPECIAL CIVEL CRIM. DE PAULINIA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,CAMPINAS,10831,02 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO FACAMP DE CAMPINAS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,FERNANDOPOLIS,10832,VARA JUIZADO ESP. CIVEL CRIM. DE FERNANDOPOLIS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,FERNANDOPOLIS,10833,VARA JUIZADO ESP. CIVEL CRIM. - JIT - ANEXO UNICASTELO DE FERNANDOPOLIS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,FRANCA,10834,VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNESP DE FRANCA,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,FRANCA,10835,VARA JUIZADO ESPECIAL CIVEL DE FRANCA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,GUARUJA,10836,VARA JUIZADO ESP. CIVEL CRIM. DE GUARUJA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,GUARULHOS,10839,03 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO FIG DE GUARULHOS,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,SAO PAULO,10840,01 VARA JUIZADO ESPECIAL CIVEL DE IPIRANGA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,ITANHAEM,10842,VARA JUIZADO ESP. CIVEL CRIM. DE ITANHAEM,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,ITABERA,10843,VARA UNICA DE ITABERA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,ITAPEVA,10845,JUIZADO ESPECIAL CIVEL CRIM. DE ITAPEVA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO PAULO,10847,INFANCIA JUVENTUDE DE ITAQUERA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10848,VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO POUPATEMPO ITAQUERA DE ITAQUERA,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,SAO PAULO,10849,VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNICASTELO DE ITAQUERA,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,SAO PAULO,10850,VARA JUIZADO ESPECIAL CIVEL DE ITAQUERA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO PAULO,10851,01 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNIP DE JABAQUARA,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,SAO PAULO,10852,01 VARA JUIZADO ESPECIAL CIVEL DE JABAQUARA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,JAU,10853,VARA JUIZADO ESP. CIVEL CRIM. DE JAU,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,JACUPIRANGA,10854,JUIZADO ESPECIAL CIVEL CRIM. DE JACUPIRANGA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,PARIQUERA-ACU,10855,JUIZADO ESPECIAL CIVEL CRIM. DE PARIQUERA ACU,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,JAU,10858,VARA JUIZADO ESP. CIVEL CRIM. - JIT - ANEXO FUNDACAO DR. RAUL BAUAB DE JAU,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,JUNDIAI,10860,VARA JUIZADO ESPECIAL CIVEL DE JUNDIAI,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,JUNDIAI,10861,VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO FACULDADE DE DIREITO PADRE ANCHIETA DE JUNDIAI,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,CAJAMAR,10862,JUIZADO ESPECIAL CIVEL E CRIMINAL DE CAJAMAR,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO PAULO,10863,01 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNIP DE LAPA,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,LEME,10865,VARA JUIZADO ESP. CIVEL CRIM. DE LEME,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,LIMEIRA,10866,VARA JUIZADO ESPECIAL CIVEL CRIM. DE LIMEIRA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,LORENA,10868,JUIZADO ESPECIAL CIVEL CRIM. DE LORENA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,LORENA,10869,JUIZADO ESPECIAL CIVEL CRIM. - JIT - ANEXO CENTRO UNIVERSITARIO SALESIANO DE LORENA,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,MARILIA,10870,EXECUCOES CRIMINAIS DE MARILIA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,MARILIA,10871,INFANCIA JUVENTUDE DE MARILIA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,MARILIA,10873,VARA JUIZADO ESPECIAL CIVEL DE MARILIA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,MOGI DAS CRUZES,10874,VARA JUIZADO ESP. CIVEL CRIM. DE MOGI DAS CRUZES,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,MONTE APRAZIVEL,10878,JUIZADO ESPECIAL CIVEL CRIM. DE MONTE APRAZIVEL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,MACAUBAL,10879,JUIZADO ESPECIAL CIVEL CRIM. DE MACAUBAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,OSASCO,10881,1ª VARA DO JUIZADO ESPECIAL CIVEL DA COMARCA DE OSASCO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,ESPIRITO SANTO DO PINHAL,10882,JUIZADO ESPECIAL CIVEL CRIM. DE ESPIRITO SANTO DO PINHAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,PIRACICABA,10884,VARA JUIZADO ESP. CIVEL CRIM. DE PIRACICABA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,RIO DAS PEDRAS,10885,JUIZADO ESPECIAL CIVEL CRIM. DE RIO DAS PEDRAS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,POA,10887,VARA JUIZADO ESP. CIVEL CRIM. DE POA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,PRESIDENTE PRUDENTE,10889,VARA JUIZADO ESPECIAL CIVEL DE PRESIDENTE PRUDENTE,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,IEPE,10892,JUIZADO ESPECIAL CIVEL E CRIMINAL DE IEPE,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,RANCHARIA,10893,JUIZADO ESPECIAL CIVEL CRIM. DE RANCHARIA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,RIBEIRAO PRETO,10894,VARA JUIZADO ESPECIAL CRIMINAL DE RIBEIRAO PRETO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,RIBEIRAO PRETO,10895,INFANCIA JUVENTUDE IDOSO DE RIBEIRAO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,RIBEIRAO PRETO,10896,VARA JUIZADO ESPECIAL CIVEL DE RIBEIRAO PRETO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,RIBEIRAO PRETO,10897,VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNIP DE RIBEIRAO PRETO,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,RIO CLARO,10899,VARA JUIZADO ESPECIAL CIVEL CRIM. DE RIO CLARO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO JOSE DO RIO PRETO,10901,INFANCIA JUVENTUDE DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SALTO,10902,VARA JUIZADO ESP. CIVEL CRIM. DE SALTO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SALTO,10903,VARA JUIZADO ESP. CIVEL CRIM. - JIT - ANEXO NS PATROCINIO DE SALTO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SANTA BRANCA,10904,VARA UNICA DE SANTA BRANCA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SALESOPOLIS,10905,VARA UNICA DE SALESOPOLIS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10906,01 VARA JUIZADO ESPECIAL CIVEL DE SANTANA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SANTOS,10908,INFANCIA JUVENTUDE IDOSO DE SANTOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTOS,10909,02 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNISANTA DE SANTOS,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,SANTOS,10910,01 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNISANTOS DE SANTOS,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,SAO JOAO DA BOA VISTA,10911,VARA JUIZADO ESP. CIVEL CRIM. DE SAO JOAO DA BOA VISTA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO JOAO DA BOA VISTA,10912,VARA JUIZADO ESP. CIVEL CRIM. - JIT - ANEXO UNIFEOB DE SAO JOAO DA BOA VISTA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO PAULO,10913,JUIZADO ESPECIAL CIVEL - ITAIM PAULISTA (CIC LESTE) DE SAO MIGUEL PAULISTA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO PAULO,10914,01 VARA JUIZADO ESPECIAL CIVEL DE SAO MIGUEL PAULISTA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO PAULO,10915,01 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNICSUL DE SAO MIGUEL PAULISTA,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,SAO SEBASTIAO,10916,JUIZADO ESPECIAL CIVEL CRIM. DE SAO SEBASTIAO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO JOSE DOS CAMPOS,10918,INFANCIA JUVENTUDE DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO JOSE DOS CAMPOS,10919,VARA JUIZADO ESPECIAL CRIMINAL DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO JOSE DOS CAMPOS,10920,01 VARA JUIZADO ESPECIAL CIVEL DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO JOSE DOS CAMPOS,10921,01 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNIP DE SAO JOSE DOS CAMPOS,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,SALTO DE PIRAPORA,10922,VARA UNICA DE SALTO DE PIRAPORA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10923,14 FAZENDA PUBLICA DE CENTRAL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SAO PAULO,10924,JUIZADO DIGITAL DE CENTRAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO PAULO,10925,01 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO PUC DE CENTRAL,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,SAO PAULO,10928,02 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO FAAP DE CENTRAL,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,SAO PAULO,10930,02 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO FMU DE CENTRAL,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,SAO PAULO,10931,01 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO MACKENZIE DE CENTRAL,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,ARUJA,10933,01 CUMULATIVA DE ARUJA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTA ISABEL,10934,01 CUMULATIVA DE SANTA ISABEL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTA ISABEL,10935,02 CUMULATIVA DE SANTA ISABEL,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,ARUJA,10936,02 CUMULATIVA DE ARUJA,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,SANTA ISABEL,10937,JUIZADO ESPECIAL CIVEL CRIM. DE SANTA ISABEL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO PAULO,10938,01 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNISA DE SANTO AMARO,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,SAO PAULO,10939,01 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNIP DE SANTO AMARO,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,SAO PAULO,10940,01 VARA JUIZADO ESPECIAL CIVEL DE SANTO AMARO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO PAULO,10941,JUIZADO ESPECIAL CIVEL - FEITICO DA VILA (CIC SUL) DE SANTO AMARO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO PAULO,10944,01 VARA JUIZADO ESPECIAL CIVEL DE TATUAPE,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPE,PE,CARUARU,10945,4ª VARA CRIMINAL DA COMARCA DE CARUARU,Unidades judiciárias de primeiro grau,V - Vara
TJSP,SP,TAUBATE,10947,VARA JUIZADO ESP. CIVEL CRIM. DE TAUBATE,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,TAUBATE,10948,VARA JUIZADO ESP. CIVEL CRIM. - JIT - ANEXO UNITAU DE TAUBATE,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJSP,SP,TUPÃ,10950,EXECUCOES CRIMINAIS DE TUPA,Unidades judiciárias de primeiro grau,V - Vara
TJCE,CE,JIJOCA DE JERICOACOARA,10952,VARA UNICA DA COMARCA DE JIJOCA DE JERICOACOARA,Unidades judiciárias de primeiro grau,V - Vara
TJPR,PR,CURITIBA,10957,CURITIBA - 1 JUIZADO ESPECIAL CÍVEL - MATÉRIA BANCÁRIA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,CURITIBA,10959,CURITIBA - JUIZADO ESPECIAL PUC-CAJURU,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SAO JOSE DO RIO PRETO,10961,EXECUCOES CRIMINAIS DE SAO JOSE DO RIO PRETO,Unidades judiciárias de primeiro grau,V - Vara
TJPR,PR,CURITIBA,10962,CURITIBA - 3 JUIZADO ESPECIAL CÍVEL - TELECOMUNICAÇÕES,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SANTOS,10963,VARA JUIZADO ESPECIAL CRIMINAL DE SANTOS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJSP,SP,SOROCABA,10964,INFANCIA JUVENTUDE DE SOROCABA,Unidades judiciárias de primeiro grau,V - Vara
TJCE,CE,ARARENDA,10965,VARA UNICA DA COMARCA DE ARARENDA,Unidades judiciárias de primeiro grau,V - Vara
TJMG,MG,DIVINOPOLIS,10975,2ª VARA CÍVEL DA COMARCA DE DIVINÓPOLIS,Unidades judiciárias de primeiro grau,V - Vara
TJPR,PR,CURITIBA,10981,CURITIBA - 5 JUIZADO ESPECIAL CÍVEL E CRIMINAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,CURITIBA,10983,CURITIBA - 6 JUIZADO ESPECIAL CÍVEL E CRIMINAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,CURITIBA,10987,CURITIBA - 7 JUIZADO ESPECIAL CÍVEL - ACIDENTES DE TRÂNSITO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJMG,MG,DIVINOPOLIS,10990,3ª VARA CÍVEL DA COMARCA DE DIVINÓPOLIS,Unidades judiciárias de primeiro grau,V - Vara
TJPR,PR,CURITIBA,10991,CURITIBA - 8 JUIZADO ESPECIAL CÍVEL E CRIMINAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,CURITIBA,10995,CURITIBA - 11 JUIZADO ESPECIAL CÍVEL E CRIMINAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJCE,CE,NOVA OLINDA,10999,VARA UNICA DA COMARCA DE NOVA OLINDA,Unidades judiciárias de primeiro grau,V - Vara
TJPR,PR,CURITIBA,11005,CURITIBA - 13 JUIZADO ESPECIAL CÍVEL E CRIMINAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,CURITIBA,11006,CURITIBA - 14 JUIZADO ESPECIAL CÍVEL E CRIMINAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJMG,MG,VESPASIANO,11012,1ª VARA CÍVEL DA COMARCA DE VESPASIANO,Unidades judiciárias de primeiro grau,V - Vara
TJMG,MG,SABARA,11013,2ª VARA CÍVEL E DE EXECUÇÕES FISCAIS DA COMARCA DE SABARÁ,Unidades judiciárias de primeiro grau,V - Vara
TJMG,MG,VESPASIANO,11014,2ª VARA CÍVEL DA COMARCA DE VESPASIANO,Unidades judiciárias de primeiro grau,V - Vara
TJMG,MG,CONTAGEM,11015,VARA DO TRIBUNAL DO JÚRI DA COMARCA DE CONTAGEM,Unidades judiciárias de primeiro grau,V - Vara
TJPR,PR,ALMIRANTE TAMANDARÉ,11016,ALMIRANTE TAMANDARÉ - JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,ARAUCARIA,11017,ARAUCÁRIA - JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,CAMPO LARGO,11018,CAMPO LARGO - JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,COLOMBO,11019,COLOMBO - JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,FAZENDA RIO GRANDE,11020,FAZENDA RIO GRANDE - JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,PINHAIS,11021,PINHAIS - JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,PIRAQUARA,11022,PIRAQUARA - JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,RIO BRANCO DO SUL,11023,RIO BRANCO DO SUL - JUIZADO ESPECIAL CÍVEL -  CRIMINAL -  DA FAZENDA PÚBLICA E FAMÍLIA E SUCESSÕES,Unidades judiciárias de primeiro grau,V - Vara
TJPR,PR,SAO JOSE DOS PINHAIS,11024,SÃO JOSÉ DOS PINHAIS - 1 JUIZADO ESPECIAL CÍVEL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,SAO JOSE DOS PINHAIS,11025,SÃO JOSÉ DOS PINHAIS - 2 JUIZADO ESPECIAL CÍVEL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,SAO JOSE DOS PINHAIS,11026,SÃO JOSÉ DOS PINHAIS - VARA DESCENTRALIZADA DO AFONSO PENA,Unidades judiciárias de primeiro grau,V - Vara
TJPR,PR,CASCAVEL,11027,CASCAVEL - 1 JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,CASCAVEL,11028,CASCAVEL - 2 JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,CASCAVEL,11029,CASCAVEL - 3 JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,FOZ DO IGUACU,11030,FOZ DO IGUAÇU - 1 JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,FOZ DO IGUACU,11031,FOZ DO IGUAÇU - 2 JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,FOZ DO IGUACU,11032,FOZ DO IGUAÇU - 3 JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,GUARAPUAVA,11033,GUARAPUAVA - 1 JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,GUARAPUAVA,11034,GUARAPUAVA - 2 JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,LONDRINA,11035,LONDRINA - 1 JUIZADO ESPECIAL DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,LONDRINA,11036,LONDRINA - 2 JUIZADO ESPECIAL CÍVEL E CRIMINAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,LONDRINA,11037,LONDRINA - 3 JUIZADO ESPECIAL CÍVEL E CRIMINAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,LONDRINA,11038,LONDRINA - 4 JUIZADO ESPECIAL CÍVEL E CRIMINAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,LONDRINA,11039,LONDRINA - 5 JUIZADO ESPECIAL CÍVEL E CRIMINAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,LONDRINA,11040,LONDRINA - 6 JUIZADO ESPECIAL CÍVEL E CRIMINAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJRS,RS,CONSTANTINA,11041,VARA JUDICIAL - CONSTANTINA/RS,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJPR,PR,MARINGA,11042,MARINGÁ - 1 JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,MARINGA,11043,MARINGÁ - 2 JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJPR,PR,MARINGA,11044,MARINGÁ - 3 JUIZADO ESPECIAL CÍVEL -  CRIMINAL E DA FAZENDA PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
